sku,name,brand,category,price,stockQty,shortDesc,datasheetUrl,specs
"EMMT-AS-60-M-LS-RMB","SERVO MOTOR","Festo","Servo & Motion","1529.4","0","SERVO MOTOR","https://www.festo.com/us/en/a/download-document/datasheet/5242207","{""Type"":""DC Motor"",""Function"":""Servomotor"",""Motor Type"":""-"",""Voltage - Rated"":""325VDC"",""RPM"":""3000 RPM"",""Torque - Rated (oz-in / mNm)"":""141.64 / 1000"",""Power - Rated"":""310W"",""Encoder Type"":""Absolute"",""Size / Dimension"":""Square - 2.441\"" x 2.441\"" (62.00mm x 62.00mm)"",""Diameter - Shaft"":""0.591\"" (15.00mm)"",""Length - Shaft and Bearing"":""1.181\"" (30.00mm)"",""Mounting Hole Spacing"":""2.756\"" (70.00mm)"",""Termination Style"":""Connector"",""Features"":""Brake"",""Gear Reduction Ratio"":""-"",""Torque - Max Momentary (oz-in / mNm)"":""481.5 / 3400"",""Operating Temperature"":""-15°C ~ 40°C"",""Series"":""EMMT""}"
"EMMT-AS-60-L-LS-RMB","SERVO MOTOR","Festo","Servo & Motion","1599.35","0","SERVO MOTOR","https://www.festo.com/us/en/a/download-document/datasheet/5242215","{""Type"":""DC Motor"",""Function"":""Servomotor"",""Motor Type"":""-"",""Voltage - Rated"":""325VDC"",""RPM"":""3000 RPM"",""Torque - Rated (oz-in / mNm)"":""184.1 / 1300"",""Power - Rated"":""410W"",""Encoder Type"":""Absolute"",""Size / Dimension"":""Square - 2.441\"" x 2.441\"" (62.00mm x 62.00mm)"",""Diameter - Shaft"":""0.591\"" (15.00mm)"",""Length - Shaft and Bearing"":""1.181\"" (30.00mm)"",""Mounting Hole Spacing"":""2.756\"" (70.00mm)"",""Termination Style"":""Connector"",""Features"":""Brake"",""Gear Reduction Ratio"":""-"",""Torque - Max Momentary (oz-in / mNm)"":""793 / 5600"",""Operating Temperature"":""-15°C ~ 40°C"",""Series"":""EMMT""}"
"CMMT-AS-C4-3A-MP-S1","SERVO DRIVE","Festo","Servo & Motion","1665.68","0","SERVO DRIVE","https://www.festo.com/us/en/a/download-document/datasheet/8143164","{""Type"":""Module"",""Motor Type"":""Servo"",""Control / Drive Type"":""Servo AC"",""Number of Motors"":""1"",""Voltage - Load"":""0 ~ 230V"",""Current - Output"":""5.1A"",""Voltage - Supply"":""100 ~ 230VAC"",""Interface"":""CAN, EtherCat, PWM"",""Mounting Type"":""Chassis Mount"",""Operating Temperature"":""0°C ~ 50°C"",""Features"":""-"",""For Use With/Related Products"":""-"",""Series"":""CMMT""}"
"CRVZS-2","AIR RESERVOIR","Festo","Servo & Motion","235.07","0","AIR RESERVOIR","https://www.festo.com/us/en/a/download-document/datasheet/160236","{""Type"":""Air Motor Assembly"",""For Use With/Related Products"":""Air Preparation"",""Series"":""CRVZS""}"
"EMMH-AS-68-MA-HS-S1M-T","8215341","Festo","Servo & Motion","2814.45","0","8215341","https://www.festo.com/modules/fox/bff/occ/v2/fox_hk/articles/8215341/datasheet?lang=en_HK","{""Type"":""DC Motor"",""Function"":""Servomotor"",""Motor Type"":""Servo"",""Voltage - Rated"":""680VDC"",""RPM"":""3100 RPM"",""Torque - Rated (oz-in / mNm)"":""92.06 / 650"",""Power - Rated"":""210W"",""Encoder Type"":""Absolute"",""Size / Dimension"":""Round - 2.677\"" Dia (68.00mm)"",""Diameter - Shaft"":""0.551\"" (14.00mm)"",""Length - Shaft and Bearing"":""1.181\"" (30.00mm)"",""Mounting Hole Spacing"":""2.047\"" (52.00mm)"",""Termination Style"":""Connector"",""Features"":""-"",""Gear Reduction Ratio"":""-"",""Torque - Max Momentary (oz-in / mNm)"":""-"",""Operating Temperature"":""-30°C ~ 40°C"",""Series"":""-""}"
"EMMH-AS-68-MA-HS-S1MB-T","8215343","Festo","Servo & Motion","3060.72","0","8215343","https://www.festo.com/modules/fox/bff/occ/v2/fox_hk/articles/8215343/datasheet?lang=en_HK","{""Type"":""DC Motor"",""Function"":""Servomotor"",""Motor Type"":""Servo"",""Voltage - Rated"":""680VDC"",""RPM"":""3100 RPM"",""Torque - Rated (oz-in / mNm)"":""84.99 / 600"",""Power - Rated"":""195W"",""Encoder Type"":""Absolute"",""Size / Dimension"":""Round - 2.677\"" Dia (68.00mm)"",""Diameter - Shaft"":""0.551\"" (14.00mm)"",""Length - Shaft and Bearing"":""1.181\"" (30.00mm)"",""Mounting Hole Spacing"":""2.047\"" (52.00mm)"",""Termination Style"":""Connector"",""Features"":""-"",""Gear Reduction Ratio"":""-"",""Torque - Max Momentary (oz-in / mNm)"":""-"",""Operating Temperature"":""-30°C ~ 40°C"",""Series"":""-""}"
"EMMH-AS-68-HA-HS-S1M-T","8215345","Festo","Servo & Motion","3236.62","0","8215345","https://www.festo.com/modules/fox/bff/occ/v2/fox_hk/articles/8215345/datasheet?lang=en_HK","{""Type"":""DC Motor"",""Function"":""Servomotor"",""Motor Type"":""Servo"",""Voltage - Rated"":""680VDC"",""RPM"":""3100 RPM"",""Torque - Rated (oz-in / mNm)"":""162.9 / 1150"",""Power - Rated"":""375W"",""Encoder Type"":""Absolute"",""Size / Dimension"":""Round - 2.677\"" Dia (68.00mm)"",""Diameter - Shaft"":""0.551\"" (14.00mm)"",""Length - Shaft and Bearing"":""1.181\"" (30.00mm)"",""Mounting Hole Spacing"":""2.047\"" (52.00mm)"",""Termination Style"":""Connector"",""Features"":""-"",""Gear Reduction Ratio"":""-"",""Torque - Max Momentary (oz-in / mNm)"":""-"",""Operating Temperature"":""-30°C ~ 40°C"",""Series"":""-""}"
"EMMH-AS-88-MA-HS-S1M-T","8215349","Festo","Servo & Motion","3377.34","0","8215349","https://www.festo.com/modules/fox/bff/occ/v2/fox_hk/articles/8215349/datasheet?lang=en_HK","{""Type"":""DC Motor"",""Function"":""Servomotor"",""Motor Type"":""Servo"",""Voltage - Rated"":""680VDC"",""RPM"":""3100 RPM"",""Torque - Rated (oz-in / mNm)"":""169.9 / 1200"",""Power - Rated"":""390W"",""Encoder Type"":""Absolute"",""Size / Dimension"":""Round - 3.465\"" Dia (88.00mm)"",""Diameter - Shaft"":""0.748\"" (19.00mm)"",""Length - Shaft and Bearing"":""1.378\"" (35.00mm)"",""Mounting Hole Spacing"":""2.559\"" (65.00mm)"",""Termination Style"":""Connector"",""Features"":""-"",""Gear Reduction Ratio"":""-"",""Torque - Max Momentary (oz-in / mNm)"":""-"",""Operating Temperature"":""-30°C ~ 40°C"",""Series"":""-""}"
"EMMH-AS-68-HA-HS-S1MB-T","8215347","Festo","Servo & Motion","3482.88","0","8215347","https://www.festo.com/modules/fox/bff/occ/v2/fox_hk/articles/8215347/datasheet?lang=en_HK","{""Type"":""DC Motor"",""Function"":""Servomotor"",""Motor Type"":""Servo"",""Voltage - Rated"":""680VDC"",""RPM"":""3100 RPM"",""Torque - Rated (oz-in / mNm)"":""113.3 / 800"",""Power - Rated"":""260W"",""Encoder Type"":""Absolute"",""Size / Dimension"":""Round - 2.677\"" Dia (68.00mm)"",""Diameter - Shaft"":""0.551\"" (14.00mm)"",""Length - Shaft and Bearing"":""1.181\"" (30.00mm)"",""Mounting Hole Spacing"":""2.047\"" (52.00mm)"",""Termination Style"":""Connector"",""Features"":""-"",""Gear Reduction Ratio"":""-"",""Torque - Max Momentary (oz-in / mNm)"":""-"",""Operating Temperature"":""-30°C ~ 40°C"",""Series"":""-""}"
"EMMH-AS-88-MA-HS-S1MB-T","8215351","Festo","Servo & Motion","3623.62","0","8215351","https://www.festo.com/modules/fox/bff/occ/v2/fox_hk/articles/8215351/datasheet?lang=en_HK","{""Type"":""DC Motor"",""Function"":""Servomotor"",""Motor Type"":""Servo"",""Voltage - Rated"":""680VDC"",""RPM"":""3100 RPM"",""Torque - Rated (oz-in / mNm)"":""169.9 / 1200"",""Power - Rated"":""390W"",""Encoder Type"":""Absolute"",""Size / Dimension"":""Round - 3.465\"" Dia (88.00mm)"",""Diameter - Shaft"":""0.748\"" (19.00mm)"",""Length - Shaft and Bearing"":""1.378\"" (35.00mm)"",""Mounting Hole Spacing"":""2.559\"" (65.00mm)"",""Termination Style"":""Connector"",""Features"":""-"",""Gear Reduction Ratio"":""-"",""Torque - Max Momentary (oz-in / mNm)"":""-"",""Operating Temperature"":""-30°C ~ 40°C"",""Series"":""-""}"
"EMMH-AS-88-HA-HS-S1M-T","8215353","Festo","Servo & Motion","3940.24","0","8215353","https://www.festo.com/modules/fox/bff/occ/v2/fox_hk/articles/8215353/datasheet?lang=en_HK","{""Type"":""DC Motor"",""Function"":""Servomotor"",""Motor Type"":""Servo"",""Voltage - Rated"":""680VDC"",""RPM"":""3100 RPM"",""Torque - Rated (oz-in / mNm)"":""269.1 / 1900"",""Power - Rated"":""620W"",""Encoder Type"":""Absolute"",""Size / Dimension"":""Round - 3.465\"" Dia (88.00mm)"",""Diameter - Shaft"":""0.748\"" (19.00mm)"",""Length - Shaft and Bearing"":""1.378\"" (35.00mm)"",""Mounting Hole Spacing"":""2.559\"" (65.00mm)"",""Termination Style"":""Connector"",""Features"":""-"",""Gear Reduction Ratio"":""-"",""Torque - Max Momentary (oz-in / mNm)"":""-"",""Operating Temperature"":""-30°C ~ 40°C"",""Series"":""-""}"
"EMMH-AS-88-HA-HS-S1MB-T","8215355","Festo","Servo & Motion","4186.5","0","8215355","https://www.festo.com/modules/fox/bff/occ/v2/fox_hk/articles/8215355/datasheet?lang=en_HK","{""Type"":""DC Motor"",""Function"":""Servomotor"",""Motor Type"":""Servo"",""Voltage - Rated"":""680VDC"",""RPM"":""3100 RPM"",""Torque - Rated (oz-in / mNm)"":""254.9 / 1800"",""Power - Rated"":""580W"",""Encoder Type"":""Absolute"",""Size / Dimension"":""Round - 3.465\"" Dia (88.00mm)"",""Diameter - Shaft"":""0.748\"" (19.00mm)"",""Length - Shaft and Bearing"":""1.378\"" (35.00mm)"",""Mounting Hole Spacing"":""2.559\"" (65.00mm)"",""Termination Style"":""Connector"",""Features"":""-"",""Gear Reduction Ratio"":""-"",""Torque - Max Momentary (oz-in / mNm)"":""-"",""Operating Temperature"":""-30°C ~ 40°C"",""Series"":""-""}"
"EMMH-AS-108-MA-HS-S1M-T","8215357","Festo","Servo & Motion","4221.68","0","8215357","https://www.festo.com/modules/fox/bff/occ/v2/fox_hk/articles/8215357/datasheet?lang=en_HK","{""Type"":""DC Motor"",""Function"":""Servomotor"",""Motor Type"":""Servo"",""Voltage - Rated"":""680VDC"",""RPM"":""2000 RPM"",""Torque - Rated (oz-in / mNm)"":""566.4 / 4000"",""Power - Rated"":""840W"",""Encoder Type"":""Absolute"",""Size / Dimension"":""Round - 4.252\"" Dia (108.00mm)"",""Diameter - Shaft"":""0.748\"" (19.00mm)"",""Length - Shaft and Bearing"":""1.575\"" (40.00mm)"",""Mounting Hole Spacing"":""3.150\"" (80.00mm)"",""Termination Style"":""Connector"",""Features"":""-"",""Gear Reduction Ratio"":""-"",""Torque - Max Momentary (oz-in / mNm)"":""-"",""Operating Temperature"":""-30°C ~ 40°C"",""Series"":""-""}"
"CMMT-ST-MP-SK","STARTER KIT","Festo","Motor Control","1064.22","0","STARTER KIT","https://www.festo.com/media/catalog/202643_documentation.pdf","{""Series"":""-"",""Pack Size"":""3""}"
"SME-8M-DS-24V-K-0,3-M8D","SENSOR REED SWITCH NO WIRE LEADS","Festo","Sensors & Switches","44.2","0","SENSOR REED SWITCH NO WIRE LEADS","https://www.festo.com/us/en/a/download-document/datasheet/543861","{""Type"":""Reed Switch"",""Output Type"":""NO"",""Actuator Material"":""Magnet"",""Termination Style"":""Wire Leads"",""Voltage - Supply"":""5V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-40°C ~ 70°C"",""Package / Case"":""Module"",""Series"":""-""}"
"SMT-8M-A-PS-24V-E-0,3-M8D","SENSOR SWITCH PNP-NO WIRE LEADS","Festo","Sensors & Switches","49.23","0","SENSOR SWITCH PNP-NO WIRE LEADS","https://www.festo.com/us/en/a/download-document/datasheet/574334","{""Type"":""Switch"",""Output Type"":""PNP-NO"",""Actuator Material"":""Magnet"",""Termination Style"":""Wire Leads"",""Frequency"":""180 Hz"",""Voltage - Supply"":""5V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-40°C ~ 85°C"",""Package / Case"":""Module"",""Series"":""-""}"
"SMT-10M-PS-24V-E-0,3-L-M8D","SENSOR SWITCH PNP-NO WIRE LEADS","Festo","Sensors & Switches","61.96","0","SENSOR SWITCH PNP-NO WIRE LEADS","https://www.festo.com/us/en/a/download-document/datasheet/551375","{""Type"":""Switch"",""Output Type"":""PNP-NO"",""Actuator Material"":""Magnet"",""Termination Style"":""Wire Leads"",""Frequency"":""150 Hz"",""Voltage - Supply"":""5V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-40°C ~ 70°C"",""Package / Case"":""Module"",""Series"":""-""}"
"SMT-8M-A-NS-24V-E-2,5-OE","SENSOR SWITCH NPN-NO WIRE LEADS","Festo","Sensors & Switches","50.97","0","SENSOR SWITCH NPN-NO WIRE LEADS","https://www.festo.com/us/en/a/download-document/datasheet/574338","{""Type"":""Switch"",""Output Type"":""NPN-NO"",""Actuator Material"":""Magnet"",""Termination Style"":""Wire Leads"",""Frequency"":""180 Hz"",""Voltage - Supply"":""5V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-40°C ~ 85°C"",""Package / Case"":""Module"",""Series"":""-""}"
"SMT-8M-A-ZS-24V-E-5,0-OE","PROXIMITY SWITCH","Festo","Sensors & Switches","53.64","0","PROXIMITY SWITCH","https://www.festo.com/us/en/a/download-document/datasheet/8165237","{""Sensor Type"":""Inductive"",""Sensing Distance"":""-"",""Output Type"":""NO, 2-Wire"",""Response Frequency"":""-"",""Shielding"":""Unshielded"",""Material - Body"":""Polyamide (PA), Stainless Steel"",""Voltage - Supply"":""7V ~ 30V"",""Termination Style"":""Cable Leads"",""Operating Temperature"":""-40°C ~ 85°C"",""Ingress Protection"":""IP65, IP68, IP69K"",""Indicator"":""LED"",""Package / Case"":""Module"",""Series"":""SMT""}"
"SDBT-MS-20NL-ZN-E-5-LE-EX6","PROXIMITY SWITCH","Festo","Sensors & Switches","78.69","0","PROXIMITY SWITCH","https://www.festo.com/us/en/a/download-document/datasheet/579071","{""Sensor Type"":""Inductive"",""Sensing Distance"":""-"",""Output Type"":""Namur, 2-Wire"",""Response Frequency"":""-"",""Shielding"":""Unshielded"",""Material - Body"":""Polyamide (PA), Stainless Steel"",""Voltage - Supply"":""7.5V ~ 18V"",""Termination Style"":""Cable Leads"",""Operating Temperature"":""-40°C ~ 85°C"",""Ingress Protection"":""IP65, IP68"",""Indicator"":""LED"",""Package / Case"":""Module"",""Series"":""SDBT""}"
"SDBT-MS-20NL-ZN-E-10-LE-EX6","PROXIMITY SWITCH","Festo","Sensors & Switches","89.96","0","PROXIMITY SWITCH","https://www.festo.com/us/en/a/download-document/datasheet/579072","{""Sensor Type"":""Inductive"",""Sensing Distance"":""-"",""Output Type"":""Namur, 2-Wire"",""Response Frequency"":""-"",""Shielding"":""Unshielded"",""Material - Body"":""Polyamide (PA), Stainless Steel"",""Voltage - Supply"":""7.5V ~ 18V"",""Termination Style"":""Cable Leads"",""Operating Temperature"":""-40°C ~ 85°C"",""Ingress Protection"":""IP65, IP68"",""Indicator"":""LED"",""Package / Case"":""Module"",""Series"":""SDBT""}"
"SMT-8M-A-PS-24V-E-2,5-OE","SENSOR SWITCH PNP-NO WIRE LEADS","Festo","Sensors & Switches","47.45","0","SENSOR SWITCH PNP-NO WIRE LEADS","https://www.festo.com/us/en/a/download-document/datasheet/574335","{""Type"":""Switch"",""Output Type"":""PNP-NO"",""Actuator Material"":""Magnet"",""Termination Style"":""Wire Leads"",""Frequency"":""180 Hz"",""Voltage - Supply"":""5V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-40°C ~ 85°C"",""Package / Case"":""Module"",""Series"":""-""}"
"SMT-8M-A-PS-24V-E-5,0-OE","SENSOR SWITCH PNP-NO WIRE LEADS","Festo","Sensors & Switches","51.87","0","SENSOR SWITCH PNP-NO WIRE LEADS","https://www.festo.com/us/en/a/download-document/datasheet/574336","{""Type"":""Switch"",""Output Type"":""PNP-NO"",""Actuator Material"":""Magnet"",""Termination Style"":""Wire Leads"",""Frequency"":""180 Hz"",""Voltage - Supply"":""5V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-40°C ~ 85°C"",""Package / Case"":""Module"",""Series"":""-""}"
"SDBT-MSX-1L-PU-E-0.3-N-M8","SENSOR HALL EFFECT NPN/PNP CABLE","Festo","Sensors & Switches","61.68","0","SENSOR HALL EFFECT NPN/PNP CABLE","https://www.festo.com/us/en/a/download-document/datasheet/8059120","{""Type"":""Hall Effect"",""Output Type"":""NPN, PNP"",""Actuator Material"":""Magnet"",""Termination Style"":""Cable with Connector"",""Frequency"":""200 Hz"",""Voltage - Supply"":""10V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-40°C ~ 85°C"",""Package / Case"":""Module"",""Series"":""SDBT-MSX""}"
"SIEN-M8B-PS-S-L","SENSOR PROX INDUCTIVE 1.5MM MOD","Festo","Sensors & Switches","98.51","0","SENSOR PROX INDUCTIVE 1.5MM MOD","https://www.festo.com/us/en/a/download-document/datasheet/150387","{""Sensor Type"":""Inductive"",""Sensing Distance"":""0.059\"" (1.5mm)"",""Output Type"":""PNP-NO"",""Response Frequency"":""-"",""Shielding"":""Unshielded"",""Material - Body"":""Brass, Polyamide (PA), Stainless Steel"",""Voltage - Supply"":""10V ~ 30V"",""Termination Style"":""Wire Leads"",""Operating Temperature"":""-25°C ~ 70°C (TA)"",""Ingress Protection"":""IP65, IP67"",""Indicator"":""LED"",""Package / Case"":""Module"",""Series"":""-""}"
"SME-8M-DS-24V-K-5,0-OE","SENSOR REED SWITCH NO CONNECTOR","Festo","Sensors & Switches","47.65","0","SENSOR REED SWITCH NO CONNECTOR","https://www.festo.com/us/en/a/download-document/datasheet/543863","{""Type"":""Reed Switch"",""Output Type"":""NO"",""Actuator Material"":""Magnet"",""Termination Style"":""Connector"",""Voltage - Supply"":""5V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-40°C ~ 70°C"",""Package / Case"":""Module"",""Series"":""-""}"
"SME-10M-DS-24V-E-2,5-L-OE","SENSOR REED SWITCH NO CONNECTOR","Festo","Sensors & Switches","48.01","0","SENSOR REED SWITCH NO CONNECTOR","https://www.festo.com/us/en/a/download-document/datasheet/551365","{""Type"":""Reed Switch"",""Output Type"":""NO"",""Actuator Material"":""Magnet"",""Termination Style"":""Connector"",""Frequency"":""50 Hz"",""Voltage - Supply"":""5V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-40°C ~ 70°C"",""Package / Case"":""Module"",""Series"":""-""}"
"SME-10M-ZS-24V-E-2,5-L-OE","SENSOR REED SWITCH NO WIRE LEADS","Festo","Sensors & Switches","48.01","0","SENSOR REED SWITCH NO WIRE LEADS","https://www.festo.com/us/en/a/download-document/datasheet/551369","{""Type"":""Reed Switch"",""Output Type"":""NO"",""Actuator Material"":""Magnet"",""Termination Style"":""Wire Leads"",""Frequency"":""50 Hz"",""Voltage - Supply"":""5V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-40°C ~ 70°C"",""Package / Case"":""Module"",""Series"":""-""}"
"SME-10M-DS-24V-E-0,3-L-M8D","SENSOR REED SWITCH WIRE LEADS","Festo","Sensors & Switches","50.28","0","SENSOR REED SWITCH WIRE LEADS","https://www.festo.com/us/en/a/download-document/datasheet/551367","{""Type"":""Reed Switch"",""Output Type"":""-"",""Actuator Material"":""Magnet"",""Termination Style"":""Wire Leads"",""Frequency"":""50 Hz"",""Voltage - Supply"":""5V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-40°C ~ 70°C"",""Package / Case"":""Module"",""Series"":""-""}"
"SMT-8M-A-PS-24V-E-0,3-M12","SENSOR SWITCH PNP-NO WIRE LEADS","Festo","Sensors & Switches","50.97","0","SENSOR SWITCH PNP-NO WIRE LEADS","https://www.festo.com/us/en/a/download-document/datasheet/574337","{""Type"":""Switch"",""Output Type"":""PNP-NO"",""Actuator Material"":""Magnet"",""Termination Style"":""Wire Leads"",""Frequency"":""180 Hz"",""Voltage - Supply"":""5V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-40°C ~ 85°C"",""Package / Case"":""Module"",""Series"":""-""}"
